sex,age,yrsexp,salary,regions
1,45,21.0,19000.0,Pacific
1,41,22.0,32000.0,Central
1,35,17.0,27500.0,Eastern
1,27,8.0,22000.0,Mountain
1,44,26.0,44000.0,Mountain
1,32,14.0,17000.0,Mountain
1,52,34.0,18800.0,Mountain
1,39,20.0,36000.0,Central
1,27,8.0,22000.0,Eastern
1,35,8.0,29000.0,Eastern
1,37,12.0,17000.0,Mountain
1,34,16.0,46000.0,Mountain
1,35,15.0,42000.0,Eastern
1,44,19.0,37000.0,Pacific
1,27,9.0,18000.0,Pacific
1,47,22.0,15250.0,Mountain
1,48,22.0,25000.0,Eastern
1,41,23.0,21000.0,Mountain
1,40,18.0,41000.0,Pacific
1,51,31.0,45000.0,Central
1,40,22.0,18272.0,Mountain
1,29,11.0,34000.0,Eastern
1,32,12.0,20800.0,Eastern
1,30,8.0,15000.0,Central
1,32,14.0,31000.0,Mountain
1,52,29.0,40000.0,Pacific
1,61,43.0,14000.0,Central
1,26,8.0,11000.0,Central
1,55,30.0,22000.0,Central
1,39,21.0,45475.0,Central
1,63,45.0,12000.0,Mountain
1,39,15.0,44500.0,Central
1,35,17.0,32000.0,Eastern
1,51,33.0,14000.0,Mountain
1,37,15.0,42000.0,Central
1,38,20.0,48000.0,Central
1,44,21.0,21500.0,Central
1,28,9.0,30000.0,Eastern
1,28,3.0,48000.0,Central
1,34,16.0,12500.0,Pacific
1,31,13.0,19911.0,Mountain
1,43,24.0,27020.0,Mountain
1,35,13.0,28000.0,Central
1,49,27.0,33000.0,Pacific
1,52,33.0,48015.0,Pacific
1,28,10.0,19000.0,Central
1,42,18.0,15000.0,Eastern
1,56,38.0,34000.0,Eastern
1,46,22.0,47000.0,Eastern
1,28,9.0,34000.0,Mountain
1,36,17.0,35000.0,Central
1,30,12.0,44000.0,Pacific
1,28,9.0,30000.0,Mountain
1,27,9.0,13000.0,Pacific
1,44,21.0,43000.0,Central
1,42,20.0,40000.0,Central
1,52,27.0,39879.0,Mountain
1,28,10.0,27000.0,Pacific
1,26,8.0,16500.0,Central
1,25,7.0,32000.0,Central
1,29,10.0,31700.0,Mountain
1,58,38.0,40000.0,Central
1,46,28.0,14000.0,Central
1,26,8.0,22000.0,Central
1,29,11.0,19000.0,Eastern
1,39,21.0,23000.0,Central
1,25,6.0,29000.0,Central
1,41,20.0,42000.0,Mountain
1,33,14.0,32000.0,Central
1,35,15.0,15000.0,Central
1,29,6.0,16000.0,Central
1,48,30.0,24000.0,Central
1,26,8.0,28000.0,Eastern
1,37,18.0,26994.0,Central
1,43,18.0,44000.0,Mountain
1,43,25.0,48000.0,Central
1,31,10.0,46000.0,Central
1,36,18.0,40500.0,Eastern
1,37,19.0,14800.0,Mountain
1,47,23.0,27000.0,Eastern
1,27,6.0,40000.0,Pacific
1,32,14.0,35000.0,Central
1,37,18.0,38000.0,Mountain
1,44,26.0,28000.0,Central
1,41,23.0,18000.0,Central
1,30,12.0,26988.0,Mountain
1,38,20.0,22000.0,Central
1,51,32.0,15000.0,Central
1,38,15.0,40000.0,Mountain
1,27,7.0,41023.0,Central
1,35,17.0,18300.0,Mountain
1,35,11.0,17000.0,Pacific
1,41,22.0,33190.0,Pacific
1,48,30.0,20000.0,Central
1,38,18.0,36000.0,Central
1,33,12.0,38000.0,Pacific
1,38,19.0,22000.0,Mountain
1,49,29.0,32000.0,Central
1,33,15.0,30000.0,Mountain
1,35,13.0,45000.0,Eastern
1,35,15.0,45714.0,Eastern
1,46,21.0,28100.0,Central
1,33,15.0,32580.0,Central
1,41,20.0,33450.0,Mountain
1,44,25.0,43000.0,Central
1,47,29.0,28800.0,Mountain
1,33,15.0,25000.0,Eastern
1,39,21.0,34500.0,Eastern
1,32,13.0,40000.0,Central
1,26,8.0,32300.0,Mountain
1,32,9.0,43000.0,Mountain
1,29,7.0,46000.0,Central
1,49,30.0,19200.0,Central
1,34,15.0,23000.0,Central
1,40,16.0,30602.0,Central
1,27,9.0,10700.0,Mountain
1,27,9.0,19160.0,Pacific
1,27,8.0,22100.0,Central
1,60,40.0,35678.0,Central
1,47,29.0,22400.0,Central
1,44,19.0,16145.0,Mountain
1,60,37.0,26000.0,Eastern
1,49,19.0,44700.0,Central
1,26,8.0,22651.0,Central
1,57,33.0,32200.0,Central
1,31,11.0,42000.0,Central
1,28,6.0,28000.0,Central
1,33,14.0,16050.0,Eastern
1,39,20.0,25000.0,Eastern
1,34,16.0,18000.0,Mountain
1,53,30.0,48000.0,Pacific
1,43,19.0,23000.0,Central
1,34,13.0,20000.0,Mountain
1,51,33.0,24960.0,Central
1,34,11.0,25000.0,Central
1,37,13.0,37485.0,Mountain
1,27,8.0,29000.0,Mountain
1,36,12.0,20000.0,Mountain
1,27,9.0,17000.0,Pacific
1,52,26.0,47000.0,Pacific
1,29,11.0,40500.0,Central
1,45,26.0,33000.0,Pacific
1,30,6.0,45000.0,Mountain
1,36,16.0,37000.0,Eastern
1,40,22.0,28574.0,Mountain
1,45,24.0,45000.0,Eastern
1,52,33.0,40000.0,Eastern
1,30,8.0,35000.0,Central
1,56,29.0,22880.0,Central
1,41,22.0,18000.0,Central
1,61,43.0,20000.0,Central
1,26,7.0,35000.0,Pacific
1,49,31.0,22000.0,Pacific
1,41,22.0,48000.0,Eastern
1,59,34.0,33000.0,Mountain
1,29,10.0,28500.0,Central
1,44,21.0,11740.0,Central
1,32,14.0,29000.0,Mountain
1,25,6.0,19188.0,Eastern
1,28,10.0,21000.0,Central
1,29,11.0,19000.0,Central
1,43,20.0,16000.0,Central
1,47,13.0,24000.0,Central
1,31,13.0,13936.0,Eastern
1,32,12.0,40000.0,Central
1,62,37.0,26500.0,Mountain
1,34,12.0,32000.0,Mountain
1,51,33.0,47000.0,Eastern
1,31,13.0,26700.0,Mountain
1,60,36.0,23015.0,Central
1,42,18.0,45000.0,Mountain
1,46,21.0,38600.0,Central
1,62,36.0,19905.0,Mountain
1,40,19.0,19000.0,Central
1,59,35.0,29000.0,Eastern
1,37,19.0,43000.0,Central
1,44,25.0,28000.0,Central
1,50,31.0,48000.0,Mountain
1,27,9.0,15000.0,Pacific
1,53,34.0,25000.0,Mountain
1,49,31.0,22000.0,Mountain
1,42,24.0,48000.0,Central
1,45,22.0,43000.0,Mountain
1,61,35.0,40000.0,Central
1,48,28.0,40347.0,Central
1,29,11.0,32768.0,Mountain
1,40,22.0,11000.0,Mountain
1,43,18.0,27500.0,Mountain
1,52,24.0,42000.0,Central
1,33,15.0,14000.0,Central
1,30,12.0,41000.0,Eastern
1,29,8.0,47000.0,Central
1,40,21.0,11000.0,Eastern
1,36,14.0,26000.0,Central
1,39,21.0,10338.0,Central
1,61,37.0,36000.0,Central
1,55,37.0,15000.0,Mountain
1,44,16.0,30900.0,Central
1,44,21.0,48000.0,Central
1,30,10.0,44000.0,Eastern
1,32,14.0,32000.0,Central
1,36,17.0,27000.0,Central
1,60,42.0,17500.0,Mountain
1,27,8.0,20000.0,Mountain
1,32,11.0,22000.0,Central
1,36,10.0,25000.0,Central
1,28,9.0,35000.0,Eastern
1,41,16.0,20000.0,Mountain
1,56,32.0,33000.0,Mountain
1,34,14.0,46200.0,Central
1,30,12.0,32000.0,Central
1,27,7.0,43000.0,Central
1,33,8.0,24862.0,Mountain
1,44,23.0,15000.0,Mountain
1,47,23.0,32000.0,Central
1,25,7.0,28000.0,Pacific
1,25,7.0,20000.0,Central
1,44,26.0,22000.0,Mountain
1,28,10.0,37500.0,Pacific
1,43,20.0,40000.0,Central
1,56,37.0,36000.0,Pacific
1,35,11.0,18900.0,Central
1,26,6.0,28500.0,Central
1,53,30.0,44000.0,Pacific
1,31,13.0,29946.0,Central
1,36,17.0,42600.0,Pacific
1,30,8.0,36000.0,Eastern
1,55,36.0,25000.0,Mountain
1,55,36.0,45000.0,Pacific
1,27,8.0,17000.0,Mountain
1,30,8.0,30000.0,Central
1,58,35.0,45237.0,Eastern
1,38,20.0,43000.0,Eastern
1,43,25.0,32000.0,Central
1,38,19.0,48000.0,Central
1,27,9.0,33613.0,Central
1,31,10.0,48500.0,Mountain
1,40,22.0,32000.0,Pacific
1,27,9.0,19000.0,Central
1,43,23.0,36000.0,Central
1,59,41.0,26846.0,Eastern
1,28,9.0,29000.0,Eastern
1,37,19.0,45000.0,Eastern
1,44,22.0,26000.0,Central
1,29,9.0,38000.0,Central
1,38,18.0,39000.0,Eastern
1,28,8.0,38000.0,Eastern
1,25,6.0,24000.0,Eastern
1,41,19.0,30000.0,Central
1,39,19.0,19000.0,Central
1,47,24.0,35000.0,Central
1,30,12.0,18500.0,Eastern
1,25,7.0,15000.0,Pacific
1,34,16.0,26000.0,Mountain
1,62,37.0,32000.0,Mountain
1,36,12.0,35000.0,Central
1,29,8.0,31000.0,Mountain
1,31,12.0,25700.0,Pacific
1,29,8.0,21400.0,Mountain
1,30,8.0,25000.0,Central
1,33,15.0,22000.0,Eastern
1,39,21.0,38760.0,Central
1,30,8.0,38000.0,Central
1,59,35.0,18000.0,Mountain
1,43,22.0,19586.0,Central
1,36,15.0,15500.0,Central
1,45,26.0,27000.0,Central
1,27,3.0,14000.0,Central
1,56,31.0,28295.0,Mountain
1,48,29.0,38000.0,Pacific
1,35,16.0,12500.0,Central
1,56,38.0,14500.0,Central
1,28,9.0,27500.0,Mountain
1,38,20.0,11400.0,Central
1,30,12.0,15000.0,Central
1,28,10.0,20000.0,Pacific
1,60,32.0,21000.0,Central
1,54,23.0,33000.0,Mountain
1,26,8.0,25000.0,Eastern
1,31,8.0,40000.0,Pacific
1,27,9.0,20000.0,Central
1,47,13.0,27456.0,Central
1,56,31.0,35100.0,Central
1,33,10.0,20800.0,Central
1,33,14.0,18500.0,Mountain
1,32,14.0,16650.0,Eastern
1,61,37.0,18000.0,Pacific
1,49,26.0,34000.0,Central
1,43,25.0,18000.0,Central
1,34,13.0,35000.0,Eastern
1,27,8.0,23000.0,Mountain
1,30,12.0,18487.0,Pacific
1,27,9.0,18750.0,Central
1,30,5.0,22000.0,Mountain
1,50,26.0,38000.0,Mountain
1,25,5.0,35000.0,Central
1,63,40.0,24000.0,Central
1,25,6.0,32300.0,Central
1,36,12.0,40000.0,Central
1,26,8.0,24000.0,Eastern
1,36,14.0,15228.0,Central
1,56,36.0,32000.0,Pacific
1,51,32.0,29000.0,Mountain
1,34,11.0,25000.0,Pacific
1,38,17.0,45000.0,Pacific
1,29,11.0,22080.0,Central
1,25,5.0,14000.0,Mountain
1,58,34.0,30000.0,Mountain
1,36,17.0,31000.0,Central
1,45,26.0,45000.0,Central
1,33,15.0,17665.0,Central
1,45,24.0,40700.0,Mountain
1,31,9.0,36280.0,Pacific
1,36,17.0,20000.0,Mountain
1,40,22.0,45000.0,Central
1,30,9.0,15000.0,Central
1,51,33.0,21500.0,Central
1,27,6.0,35800.0,Central
1,34,16.0,32000.0,Central
1,34,12.0,15400.0,Central
1,31,4.0,28918.0,Mountain
1,46,28.0,19800.0,Central
1,35,16.0,40000.0,Mountain
1,33,14.0,30000.0,Central
1,46,23.0,47111.0,Central
1,38,20.0,30000.0,Eastern
1,28,10.0,16000.0,Central
1,38,19.0,30000.0,Central
1,48,24.0,20000.0,Central
1,26,7.0,28000.0,Central
1,41,22.0,36500.0,Central
1,37,11.0,27000.0,Pacific
1,34,16.0,29000.0,Eastern
1,28,10.0,40000.0,Pacific
1,29,11.0,38000.0,Central
1,30,12.0,34000.0,Mountain
1,45,20.0,37000.0,Pacific
1,51,26.0,42000.0,Central
1,50,30.0,18000.0,Pacific
1,27,9.0,16000.0,Eastern
1,31,12.0,19620.0,Mountain
1,46,28.0,35500.0,Central
1,41,23.0,36000.0,Mountain
1,31,13.0,38500.0,Central
1,59,34.0,43000.0,Central
1,42,23.0,24000.0,Pacific
1,49,31.0,35000.0,Pacific
1,36,15.0,13000.0,Eastern
1,44,21.0,38972.0,Central
1,39,19.0,48000.0,Central
1,30,9.0,49000.0,Central
1,27,8.0,15000.0,Mountain
1,32,12.0,29000.0,Pacific
1,48,30.0,14388.0,Mountain
1,43,21.0,14900.0,Central
1,26,7.0,16300.0,Mountain
1,53,27.0,30000.0,Eastern
1,51,32.0,35062.0,Mountain
1,31,11.0,45125.0,Mountain
1,61,43.0,26200.0,Mountain
1,50,27.0,46200.0,Pacific
1,48,25.0,48000.0,Pacific
1,33,14.0,14000.0,Mountain
1,40,21.0,35000.0,Central
1,32,14.0,15530.0,Central
1,60,36.0,42000.0,Mountain
1,49,31.0,36100.0,Pacific
1,30,10.0,39000.0,Pacific
1,49,30.0,32000.0,Pacific
1,29,11.0,32000.0,Eastern
1,58,29.0,48000.0,Central
1,38,20.0,19500.0,Eastern
1,31,13.0,40000.0,Pacific
1,34,15.0,36000.0,Pacific
1,58,40.0,14000.0,Central
1,36,13.0,22000.0,Mountain
1,41,16.0,49200.0,Mountain
1,55,19.0,26000.0,Pacific
1,51,33.0,49760.0,Mountain
1,27,9.0,12500.0,Mountain
1,40,15.0,48000.0,Central
1,32,14.0,20000.0,Mountain
1,33,15.0,22000.0,Eastern
1,31,13.0,21100.0,Mountain
1,43,25.0,32600.0,Central
1,42,15.0,32000.0,Central
1,34,16.0,19000.0,Central
1,57,34.0,27200.0,Mountain
1,33,8.0,37000.0,Mountain
1,27,8.0,35700.0,Mountain
1,63,39.0,43493.0,Eastern
1,25,7.0,14500.0,Eastern
1,44,25.0,35000.0,Mountain
1,44,22.0,36000.0,Pacific
1,51,27.0,42692.0,Central
1,39,20.0,18500.0,Central
1,46,1.0,13050.0,Eastern
1,29,9.0,40000.0,Central
1,34,10.0,36000.0,Pacific
1,62,42.0,30000.0,Mountain
1,32,11.0,27150.0,Mountain
1,45,26.0,23000.0,Pacific
1,38,14.0,39000.0,Central
1,39,21.0,23500.0,Central
1,48,29.0,36000.0,Eastern
1,49,31.0,11750.0,Eastern
1,29,1.0,36000.0,Central
1,28,5.0,24000.0,Central
1,58,32.0,40000.0,Pacific
1,32,14.0,47165.0,Eastern
1,45,22.0,12200.0,Eastern
1,44,26.0,44000.0,Pacific
1,47,27.0,40000.0,Eastern
1,34,15.0,13400.0,Eastern
1,40,16.0,23000.0,Mountain
1,59,31.0,35000.0,Eastern
1,60,37.0,48000.0,Eastern
1,47,20.0,24000.0,Eastern
1,53,30.0,38000.0,Pacific
1,57,38.0,47000.0,Mountain
1,25,5.0,18000.0,Central
1,26,5.0,28000.0,Mountain
1,40,22.0,15000.0,Central
1,51,33.0,18500.0,Mountain
1,40,20.0,40000.0,Central
1,33,12.0,12500.0,Mountain
1,28,10.0,12000.0,Central
1,34,15.0,36400.0,Mountain
1,29,11.0,23937.0,Mountain
1,33,10.0,37440.0,Central
1,54,35.0,48000.0,Mountain
1,38,20.0,19551.0,Mountain
1,32,8.0,14000.0,Central
1,28,8.0,17996.0,Central
1,26,8.0,13500.0,Eastern
1,37,13.0,37000.0,Central
1,45,22.0,14000.0,Mountain
1,34,16.0,13000.0,Central
1,40,16.0,47300.0,Central
1,30,12.0,27784.0,Eastern
1,49,24.0,21000.0,Eastern
1,35,15.0,45000.0,Central
1,34,16.0,12000.0,Central
1,29,9.0,19200.0,Eastern
1,48,29.0,38000.0,Eastern
1,33,14.0,21000.0,Mountain
1,36,17.0,45000.0,Central
1,34,10.0,23500.0,Mountain
1,32,11.0,28000.0,Eastern
1,39,20.0,45000.0,Eastern
1,34,1.0,32000.0,Central
1,37,19.0,12000.0,Central
1,34,16.0,13780.0,Central
1,39,21.0,28500.0,Mountain
1,25,7.0,16220.0,Central
1,38,5.0,12000.0,Central
1,26,5.0,37000.0,Central
1,55,34.0,26200.0,Eastern
1,29,9.0,25900.0,Central
1,43,25.0,10350.0,Mountain
1,27,9.0,24500.0,Pacific
1,58,37.0,40000.0,Central
1,43,23.0,38000.0,Mountain
1,43,19.0,36000.0,Central
1,33,12.0,25000.0,Central
1,28,9.0,14000.0,Central
1,33,14.0,45000.0,Mountain
1,34,15.0,30500.0,Mountain
1,28,10.0,26000.0,Eastern
1,28,9.0,43400.0,Eastern
1,25,7.0,15000.0,Mountain
1,30,1.0,36000.0,Eastern
1,25,7.0,41219.0,Pacific
1,33,11.0,43000.0,Pacific
1,28,10.0,42000.0,Mountain
1,50,32.0,27000.0,Mountain
1,38,19.0,29000.0,Eastern
1,55,37.0,10189.0,Eastern
1,36,18.0,24000.0,Mountain
1,37,19.0,21000.0,Central
1,41,23.0,19140.0,Central
1,29,11.0,16470.0,Central
1,59,39.0,30000.0,Mountain
1,45,20.0,44000.0,Mountain
1,26,7.0,48000.0,Mountain
1,29,11.0,43000.0,Mountain
1,56,31.0,41474.0,Central
1,47,29.0,45000.0,Mountain
1,33,15.0,48000.0,Central
1,34,14.0,35300.0,Central
1,26,8.0,17200.0,Mountain
1,37,16.0,39200.0,Mountain
1,26,7.0,25000.0,Central
1,42,18.0,38000.0,Central
1,36,17.0,20000.0,Eastern
1,56,38.0,22600.0,Pacific
1,34,13.0,25240.0,Mountain
1,34,13.0,40000.0,Central
1,39,13.0,14641.0,Mountain
1,37,19.0,18800.0,Central
1,25,6.0,40000.0,Eastern
1,35,17.0,26625.0,Central
1,28,8.0,48000.0,Mountain
1,39,18.0,28000.0,Central
1,36,17.0,19000.0,Central
1,27,6.0,17000.0,Pacific
1,28,6.0,13000.0,Mountain
1,33,11.0,46000.0,Central
1,61,43.0,27100.0,Mountain
1,28,9.0,26000.0,Central
1,44,20.0,32000.0,Central
1,32,14.0,35200.0,Eastern
1,44,25.0,35000.0,Central
1,60,35.0,43000.0,Eastern
1,57,39.0,42000.0,Pacific
1,27,5.0,40000.0,Eastern
1,32,10.0,14000.0,Pacific
1,38,20.0,27400.0,Mountain
1,33,15.0,42000.0,Central
1,61,34.0,26520.0,Mountain
1,32,12.0,26000.0,Mountain
1,30,6.0,30000.0,Pacific
1,28,10.0,19000.0,Central
1,43,25.0,29500.0,Eastern
1,29,10.0,47000.0,Mountain
1,32,13.0,38000.0,Eastern
1,40,19.0,31000.0,Central
1,28,6.0,18000.0,Eastern
1,27,9.0,25500.0,Mountain
1,61,36.0,45000.0,Pacific
1,48,29.0,44800.0,Eastern
1,43,24.0,27000.0,Pacific
1,49,20.0,19833.0,Mountain
1,32,12.0,30000.0,Eastern
1,35,14.0,40000.0,Pacific
1,39,21.0,25000.0,Mountain
1,37,18.0,13000.0,Mountain
1,37,19.0,35000.0,Central
1,61,43.0,38700.0,Mountain
1,28,10.0,18000.0,Mountain
1,31,5.0,35000.0,Eastern
1,52,29.0,36000.0,Central
1,43,23.0,37240.0,Central
1,32,10.0,20000.0,Central
1,43,21.0,44000.0,Mountain
1,33,14.0,41434.0,Mountain
1,37,17.0,37000.0,Mountain
1,55,31.0,38500.0,Eastern
1,29,8.0,42000.0,Central
1,61,42.0,37637.0,Mountain
1,42,21.0,14040.0,Eastern
1,28,10.0,29000.0,Central
1,55,37.0,22000.0,Central
1,41,16.0,36000.0,Central
1,33,14.0,13900.0,Mountain
1,49,24.0,42278.0,Eastern
1,34,14.0,19630.0,Central
1,34,13.0,32000.0,Central
1,27,8.0,31000.0,Central
1,38,19.0,13200.0,Central
1,27,7.0,40000.0,Pacific
1,36,16.0,46500.0,Eastern
1,58,33.0,18557.0,Central
1,44,19.0,31923.0,Central
1,36,12.0,43000.0,Mountain
1,57,32.0,45300.0,Central
1,26,6.0,40000.0,Eastern
1,56,31.0,26400.0,Central
1,48,22.0,44000.0,Mountain
1,37,11.0,43000.0,Eastern
1,37,19.0,19010.0,Eastern
1,34,16.0,16500.0,Central
1,30,10.0,40000.0,Pacific
1,49,26.0,40760.0,Pacific
1,28,9.0,41108.0,Eastern
1,31,13.0,14200.0,Mountain
1,46,27.0,47000.0,Pacific
1,35,12.0,45097.0,Pacific
1,36,18.0,35000.0,Pacific
1,33,14.0,44000.0,Central
1,50,29.0,30000.0,Central
1,43,25.0,46000.0,Eastern
1,36,16.0,30000.0,Pacific
1,46,28.0,40000.0,Central
1,37,18.0,36000.0,Pacific
1,59,35.0,21500.0,Mountain
1,38,20.0,43075.0,Central
1,37,10.0,28000.0,Central
1,28,10.0,28000.0,Central
1,27,9.0,46000.0,Central
1,45,20.0,29000.0,Mountain
1,48,30.0,21000.0,Central
1,58,28.0,28000.0,Mountain
1,43,23.0,45000.0,Central
1,29,10.0,23000.0,Central
1,35,12.0,16000.0,Central
1,58,28.0,41000.0,Central
1,43,17.0,45000.0,Central
1,47,23.0,30101.0,Central
1,35,12.0,43000.0,Pacific
1,39,19.0,26000.0,Central
1,26,8.0,26000.0,Mountain
1,54,35.0,46000.0,Central
1,41,17.0,43000.0,Pacific
1,34,16.0,27301.0,Pacific
1,26,7.0,37000.0,Mountain
1,42,19.0,20200.0,Eastern
1,28,7.0,30000.0,Mountain
1,50,26.0,47519.0,Mountain
1,36,17.0,19800.0,Mountain
1,37,16.0,42000.0,Central
1,32,9.0,49000.0,Pacific
1,34,14.0,45000.0,Eastern
1,51,33.0,35000.0,Pacific
1,46,20.0,28000.0,Central
1,25,7.0,31000.0,Central
1,31,12.0,19592.0,Central
1,37,19.0,20626.0,Central
1,25,7.0,35000.0,Central
1,46,27.0,18000.0,Mountain
1,49,24.0,30000.0,Mountain
1,39,21.0,35000.0,Eastern
1,34,15.0,39800.0,Mountain
1,32,14.0,37000.0,Eastern
1,58,32.0,35000.0,Central
1,27,8.0,35650.0,Pacific
1,62,41.0,40000.0,Eastern
1,34,14.0,16000.0,Pacific
1,41,20.0,12500.0,Mountain
1,26,3.0,30000.0,Central
1,29,4.0,33000.0,Eastern
1,32,14.0,27800.0,Central
1,54,35.0,46000.0,Central
1,25,7.0,20000.0,Eastern
1,25,7.0,17500.0,Mountain
1,29,11.0,17000.0,Pacific
1,28,8.0,29000.0,Eastern
1,31,13.0,19001.0,Mountain
1,26,8.0,19500.0,Pacific
1,29,7.0,34000.0,Mountain
1,48,30.0,21000.0,Central
1,53,32.0,19904.0,Eastern
1,60,34.0,26000.0,Central
1,57,38.0,33000.0,Eastern
1,36,18.0,22000.0,Central
1,33,9.0,31091.0,Central
1,26,5.0,35000.0,Central
1,53,28.0,24000.0,Pacific
1,33,11.0,40511.0,Central
1,47,29.0,36500.0,Eastern
1,42,19.0,41000.0,Mountain
1,44,21.0,21600.0,Central
1,39,21.0,45637.0,Mountain
1,62,44.0,13000.0,Pacific
1,51,27.0,26000.0,Central
1,52,27.0,27700.0,Central
1,56,37.0,12000.0,Central
1,43,19.0,22880.0,Central
1,33,8.0,33000.0,Central
1,28,10.0,24000.0,Mountain
1,37,19.0,30000.0,Central
1,48,23.0,16016.0,Mountain
1,59,35.0,24090.0,Central
1,25,6.0,18000.0,Central
1,35,17.0,24000.0,Pacific
1,28,10.0,23000.0,Mountain
1,25,7.0,19000.0,Eastern
1,52,34.0,12480.0,Mountain
1,34,16.0,30000.0,Mountain
1,62,44.0,12000.0,Mountain
1,29,10.0,30000.0,Central
1,40,21.0,27000.0,Pacific
1,27,8.0,40000.0,Eastern
1,55,27.0,10201.0,Central
1,53,28.0,33000.0,Eastern
1,30,9.0,25000.0,Pacific
1,34,11.0,41600.0,Eastern
1,49,30.0,16125.0,Mountain
1,29,11.0,34000.0,Mountain
1,56,37.0,35000.0,Central
1,40,21.0,35000.0,Eastern
1,28,10.0,16233.0,Central
1,42,24.0,10477.0,Mountain
1,26,7.0,18617.0,Central
1,25,7.0,41000.0,Pacific
1,29,8.0,45454.0,Central
1,26,7.0,14000.0,Central
1,34,13.9550065994263,20000.0,Mountain
1,28,9.0,31000.0,Central
1,26,7.0,25000.0,Pacific
1,32,13.0,35000.0,Mountain
1,51,31.0,10470.0,Pacific
1,26,8.0,23000.0,Central
1,51,26.0,49000.0,Mountain
1,34,16.0,19200.0,Eastern
1,36,18.0,18150.0,Pacific
1,26,7.0,22400.0,Mountain
1,37,15.0,34000.0,Central
1,39,10.0,30000.0,Central
1,63,32.0,45700.0,Eastern
1,31,13.0,16123.0,Central
1,54,27.0,39600.0,Eastern
1,25,6.0,12250.0,Central
1,53,34.0,38000.0,Central
1,42,17.0,25721.0,Pacific
1,48,19.0,12000.0,Pacific
1,35,9.0,31000.0,Central
1,36,13.0,40000.0,Mountain
1,29,11.0,44000.0,Eastern
1,48,24.0,28000.0,Mountain
1,62,38.0,24500.0,Mountain
1,53,27.0,34000.0,Pacific
1,44,26.0,40000.0,Central
1,31,10.0,10850.0,Central
1,52,27.0,39376.0,Eastern
1,34,16.0,15000.0,Eastern
1,41,20.0,14000.0,Central
1,48,28.0,42000.0,Eastern
1,31,13.0,40000.0,Central
1,37,18.0,23000.0,Central
1,45,27.0,19000.0,Pacific
1,40,18.0,12000.0,Central
1,35,15.0,13000.0,Central
1,43,24.0,34000.0,Central
1,35,9.0,45000.0,Central
1,45,27.0,27000.0,Mountain
1,49,30.0,32000.0,Mountain
1,32,9.0,36000.0,Central
1,25,4.0,42000.0,Central
1,35,1.0,36780.0,Central
1,32,14.0,44000.0,Pacific
1,32,13.0,36000.0,Central
1,54,36.0,20500.0,Pacific
1,43,23.0,40000.0,Central
1,56,38.0,25932.0,Mountain
1,25,7.0,32500.0,Eastern
1,40,22.0,27435.0,Central
1,31,10.0,35903.0,Central
1,35,13.0,32621.0,Eastern
1,50,31.0,39500.0,Central
1,30,11.0,32000.0,Eastern
1,51,29.0,27000.0,Central
1,34,16.0,18000.0,Mountain
1,49,21.0,30000.0,Eastern
1,59,35.0,28000.0,Mountain
1,52,28.0,19000.0,Mountain
1,28,7.0,20500.0,Central
1,35,17.0,40853.0,Eastern
1,28,10.0,20000.0,Central
1,29,9.0,26480.0,Eastern
1,62,37.0,24990.0,Mountain
1,30,12.0,34000.0,Mountain
1,30,11.0,30500.0,Eastern
1,31,10.0,30000.0,Eastern
1,34,15.0,29000.0,Eastern
1,29,11.0,36000.0,Central
1,27,6.0,17000.0,Pacific
1,51,33.0,32000.0,Mountain
1,34,9.0,30800.0,Central
1,44,25.0,42900.0,Pacific
1,45,27.0,19700.0,Mountain
1,35,11.0,42500.0,Pacific
1,28,3.0,24000.0,Mountain
1,35,14.0,34000.0,Mountain
1,30,12.0,15000.0,Central
1,33,9.0,42313.0,Pacific
1,49,22.0,46000.0,Central
1,38,16.0,28500.0,Central
1,56,32.0,14178.0,Eastern
1,25,7.0,11300.0,Eastern
1,34,10.0,33000.0,Eastern
1,49,24.0,48000.0,Eastern
1,53,28.0,31499.0,Central
1,28,7.0,30000.0,Mountain
1,58,35.0,33000.0,Mountain
1,30,11.0,14000.0,Central
1,38,18.0,30000.0,Central
1,36,18.0,43000.0,Pacific
1,31,9.0,35500.0,Central
1,52,34.0,44000.0,Mountain
1,26,6.0,32946.0,Central
1,48,26.0,39720.0,Pacific
1,35,16.0,26700.0,Central
1,48,11.0,16000.0,Mountain
1,35,16.0,47000.0,Mountain
1,40,13.0,15000.0,Central
1,33,15.0,18000.0,Central
1,42,13.0,27000.0,Pacific
1,41,23.0,20000.0,Central
1,31,13.0,29500.0,Central
1,44,20.0,47621.0,Central
1,41,17.0,48000.0,Mountain
1,39,15.0,26000.0,Mountain
1,38,19.0,29000.0,Eastern
1,31,12.0,45000.0,Mountain
1,53,28.0,30000.0,Eastern
1,64,41.0,21000.0,Mountain
1,38,20.0,45000.0,Central
1,29,11.0,29000.0,Eastern
1,26,6.0,20000.0,Eastern
1,47,28.0,36000.0,Eastern
1,29,6.0,14602.0,Central
1,55,29.0,22000.0,Central
1,52,27.0,46000.0,Mountain
1,39,21.0,43616.0,Eastern
1,33,14.0,28100.0,Pacific
1,51,27.0,20000.0,Central
1,27,6.0,20000.0,Mountain
1,31,9.0,20500.0,Eastern
1,33,15.0,19400.0,Pacific
1,35,14.0,40000.0,Pacific
1,49,18.0,34680.0,Eastern
1,40,22.0,49000.0,Central
1,34,13.0,36000.0,Central
